
、	O
カロナール	B-T
錠	I-T
を	O
出し	O
ます	O
頭痛	B-T
時	I-T
に	O
飲んで	O
ください	O
１０	B-T
回	I-T
分	I-T
出して	O
おき	O
ます	O
もし	O
症状	B-E
が	I-E
改善	I-E
さ	I-E
れ	I-E
なければ	I-E
改めて	O
来て	O
ください	O

血圧	B-A
１２５	B-O
の	O
９１	B-O
脈拍	B-O
１００	B-O
胸部	O
所見	O
、	O
心臓	B-O
雑音	B-O
なし	I-O
、	O
不整	B-O
、	O
呼吸	B-O
音	I-O
正常	B-O
、	O
下腿	B-O
浮腫	B-O
なし	I-O
高	B-A
血圧	B-A
症	I-A
です	O
アジルバ	B-T
錠	I-T
を	O
１	I-T
日	I-T
１	I-T
回	I-T
夕食	I-T
後	I-T
に	O
飲んで	O
ください	O
リクシアナ	B-T
錠	I-T
と	O
アーティスト	B-T
錠	I-T
を	O
一	O
日	I-T
一	O
回	I-T
朝食	I-T
後	I-T
に	O
飲んで	O
ください	O
両方	O
と	O
も	O
１４	B-T
日	I-T
分	I-T
出し	O
ます	O
血圧	B-A
の	O
良好な	O
ので	O
、	O
継続	O
して	O
１	I-T
日	I-T
３０	O
分	I-T
以上	O
週	O
３	O
回	I-T
ぐらい	O
歩く	O
ように	O
して	O
ください	O

体温	B-O
３７	B-O
．	I-O
２	I-T
℃	O
眼球	B-O
結膜	I-O
充血	B-O
軽度	I-O
、	O
咽頭	B-O
発赤	I-O
は	O
なし	B-O
、	O
呼吸	B-O
音	I-O
正常	B-O
、	O
水溶	B-O
性	I-A
の	O
鼻汁	B-O
が	O
あり	O
アレルギー	B-A
性	I-A
鼻炎	I-A
と	O
アレルギー	B-A
性	I-A
結膜炎	I-A
な	O
ので	O
、	O
パタノール	B-T
点眼液	I-T
と	O
いう	O
目薬	O
を	O
出し	O
ます	O
両	O
目	O
に	O
１	B-T
日	I-T
４	I-T
回	I-T
まで	O
に	O
して	O
ください	O
それ	O
と	O
アレグラ	B-T
錠	I-T
を	O
出し	O
ます	O
１	B-T
日	I-T
２	I-T
回	I-T
朝夕	I-T
食後	I-T
に	O
飲んで	O
ください	O

身長	B-O
１５３	B-O
ＣＭ	O
です	O
体重	B-O
６２	B-O
ｋｇ	O
血圧	B-A
１３３	B-O
の	O
７７	B-O
、	O
脈拍	B-O
８２	B-O
体温	B-O
３６	B-O
．	I-O
７	I-O
℃	O
胸部	O
聴診	O
、	O
心音	B-O
収縮	B-O
期	I-O
雑音	I-O
あり	O
、	O
呼吸	B-O
音	I-O
正常	B-O
、	O
下腿	B-O
浮腫	B-O
なし	I-O
高	B-A
血圧	B-A
症	I-A
です	O
血圧	B-A
の	O
コントロール	I-A
は	O
良好です	O
お	O
薬	O
は	O
前回	B-T
と	O
一緒です	O

じゃあ	O
、	O
体温	B-O
測って	O
み	O
ましょう	O
体温	B-O
は	O
３７	B-O
．	I-O
６	I-O
摂氏	O
温度	O
喉	O
を	O
見	O
ます	O
ね	O
咽頭	B-O
発赤	I-O
あり	I-O
、	O
扁桃	I-A
発赤	I-O
あり	I-O
、	O
右	B-O
肥大	I-O
あり	I-O
、	O
右	B-O
白	I-O
苔	I-O
あり	I-O
肺	B-O
呼吸	B-O
音	I-O
正常	B-O
病名	OB
は	O
急性	B-A
扁桃	I-A
炎	I-A
です	O
ムコダイン	B-T
錠	I-T
と	O
ロキソマリン	B-T
錠	I-T
を	O
１	B-T
日	I-T
３	I-T
回	I-T
毎	I-T
食後	I-T
に	O
飲んで	O
ください	O
５	B-T
日間	I-T
です	O
そして	O
クラビット	B-T
錠	I-T
を	O
一	I-T
日	I-T
一	I-T
回	I-T
朝食	I-T
後	I-T
に	O
なって	O
ください	O
これ	O
も	O
いつか	O
間	O
出し	O
ます	O

体温	B-O
を	O
計り	O
ましょう	O
体温	B-O
は	O
３６	B-O
．	I-O
８	I-O
°	O
咽頭	I-A
発赤	I-O
軽度	B-O
、	O
扁桃	B-O
発赤	I-O
なし	I-O
肥大	B-O
なし	I-O
急性	B-A
咽頭	I-A
炎	I-A
です	O
カロナール	B-T
を	O
出し	O
ます	O
ので	O
頭痛	B-T
の	O
時	O
に	O
飲んで	O
ください	O
１０	B-T
回	I-T
ぶん出	O
し	O
とき	O
ます	O

体温	B-O
３６	B-O
．	I-O
３	I-O
°	O
です	O
鼻汁	B-O
透明	B-O
、	O
眼球	B-O
結膜	I-O
充血	B-O
軽度	I-O
、	O
咽頭	B-O
発赤	I-O
は	O
なし	B-O
アレルギー	B-A
性	I-A
鼻炎	I-A
と	O
アレルギー	B-A
性	I-A
結膜炎	I-A
です	O
パタノール	B-T
点眼液	I-T
と	O
いう	O
目薬	O
を	O
出し	O
ます	O
ので	O
１	B-T
日	I-T
４	I-T
回	I-T
両	O
目	O
に	O
さ	O
せて	O
ください	O
あと	O
アレグラ	B-T
錠	I-T
を	O
出し	O
ます	O
ので	O
１	B-T
日	I-T
２	I-T
回	I-T
朝	I-T
と	O
夕食	B-T
後	I-T
に	O
飲んで	O
ください	O

体温	B-O
は	O
３７	B-O
．	I-O
３	I-T
度	O
口	O
を	O
あけて	O
、	O
喉	O
を	O
み	O
ます	O
咽頭	B-O
発赤	B-O
あり	B-O
、	O
扁桃	B-O
肥大	I-O
なし	I-O
発赤	B-O
なし	I-O
病名	OB
は	O
急性	B-A
上気	I-A
道	I-A
炎	I-A
な	O
ので	O
ムコダイン	B-T
と	O
トランサミン	B-T
錠	I-T
１	B-T
日	I-T
３	I-T
回	I-T
毎	I-T
食後	I-T
に	O
飲んで	O
ください	O
６	B-T
日間	I-T
出し	O
ます	O

体温	B-O
は	O
３７	B-O
°	O
腹部	O
所見	O
、	O
腹壁	B-O
平坦	B-O
軟	B-O
か	O
腹部	O
に	I-T
圧痛	B-O
軽度	I-O
ウイルス	B-A
性	I-A
腸	I-A
炎	I-A
です	O
ビオフェルミン	B-T
錠剤	I-T
と	O
プリンペラン	B-T
錠	I-T
を	O
１	B-T
日	I-T
３	I-T
回	I-T
毎	I-T
食前	I-T
に	I-T
の	O
で	O
ください	O
それ	O
と	O
お腹	O
が	O
痛く	O
なった	O
時	I-T
に	I-T
ブスコパン	B-T
錠	I-T
を	O
出し	O
ます	O
ので	O
腹痛	B-T
の	O
時	I-T
に	I-T
飲んで	O
ください	O

身長	B-O
は	O
１７２	B-O
ＣＭ	O
体重	B-O
９０	B-O
ｋｇ	O
血圧	B-A
は	O
１２３	B-O
の	I-O
９２	B-O
胸部	O
聴診	O
、	O
肺	O
呼吸	B-O
音	I-O
正常	B-O
、	O
心音	B-O
雑音	B-O
なし	I-O
血液	B-O
検査	I-O
の	I-O
結果	I-O
は	O
正常	B-O
範囲	I-O
でした	O
高	B-A
血圧	B-A
症	I-A
と	O
高	B-A
コレステロール	I-A
血	I-A
症	I-A
です	O
けど	O
、	O
血圧	B-A
も	O
コレステロール	I-A
の	I-O
コントロール	B-A
も	O
良好です	O
引き続き	O
、	O
ザクラス	B-T
配合	I-T
錠	I-T
と	O
クレストール	B-T
錠	I-T
を	O
一	I-T
日	I-T
一	I-T
回	I-T
朝食	I-T
後	I-T
に	O
１	B-T
錠	I-T
ずつ	O
飲んで	O
ください	O

体温	B-O
３６	B-O
．	I-O
９	I-O
度	O
咽頭	B-O
発赤	I-O
あり	B-O
、	O
扁桃	B-O
発赤	I-O
なし	I-O
肥大	B-O
なし	I-O
病名	OB
は	O
急性	B-A
上気	I-A
道	I-A
炎	I-A
です	O
ムコダイン	B-T
錠	I-T
トランサミン	B-T
錠	I-T
メジコン	B-T
錠	I-T
を	O
１	B-T
日	I-T
３	B-T
回	I-T
毎	I-T
食後	I-T
に	O
３	B-T
錠	I-T
飲んで	O
ください	O
６	B-T
日	I-T
文	O
を	O
出して	O
おき	O
ます	O

血圧	B-A
１３７	B-O
の	O
５９	B-O
、	O
脈拍	B-O
８２	B-O
胸部	O
所見	O
心音	B-O
雑音	B-O
なし	I-O
呼吸	B-O
音	I-O
清	B-O
固い	O
二	O
種	O
なし	I-O
病名	OB
は	O
高	B-A
血圧	B-A
症	I-A
です	O
けども	O
血圧	B-A
は	O
良好です	O
ね	O
今	O
飲んで	O
る	O
お	O
薬	O
を	O
継続	I-T
して	O
飲んで	O
経過	B-P
を	O
見	O
ましょう	O
２	B-P
ヶ月	I-P
後	I-P
に	O
もう	O
一	O
度	O
検査	B-P
を	O
し	O
ましょう	O
そして	O
次回	B-P
２	B-P
週間	I-P
後	I-P
に	O
プラリア	B-P
を	O
打ち	O
ましょう	O

聴診器	O
当て	O
ます	O
心音	B-O
雑音	B-O
なし	I-O
呼吸	B-O
音	I-O
正常	B-O
高	B-A
血圧	I-A
症	I-A
は	O
変わら	O
ない	O
のです	O
けれども	O
、	O
肺炎	B-A
は	O
治り	O
ました	O
コレステロール	B-T
と	O
ザクラス	B-T
配合	I-T
錠	I-T
を	O
一	I-T
日	I-T
一	I-T
回	I-T
朝食	I-T
後	I-T
に	O
飲んで	O
ください	O

胸部	O
所見	O
、	O
心音	B-O
も	O
呼吸	B-O
音	I-O
も	O
問題	O
あり	O
ませ	O
ん	O
血圧	B-O
９３	B-O
の	O
５０	B-O
脈拍	B-O
５９	B-O
糖尿	B-A
病	I-A
です	O
が	I-A
、	O
本日	O
の	O
採血	B-A
結果	I-A
を	I-A
みる	I-A
限り	I-A
イライラ	I-A
は	I-A
低	I-A
血糖	I-A
が	I-A
原因	I-A
で	I-A
は	I-A
ない	I-A
と	I-A
考え	I-A
られ	I-A
ます	I-A
ツムラ	B-T
抑肝散	I-T
エキス	I-T
顆粒	I-T
を	I-A
１	B-T
日	I-T
３	I-T
回	I-T
毎	I-T
食前	I-T
に	O
飲んで	O
ください	O

血圧	B-O
測って	O
み	O
ます	O
ね	O
血圧	B-O
１１４	B-O
の	O
６１	B-O
、	O
脈拍	B-O
は	O
６５	B-O
胸	O
の	O
音	I-O
聞き	O
ます	O
よ	O
、	O
心臓	O
も	O
肺	O
の	O
呼吸	B-O
音	I-O
も	O
正常です	O
高	B-A
尿	I-A
酸血症	I-A
は	O
変わら	O
ず	O
な	O
ので	O
、	O
ミヤ	B-T
ＢＭ	I-T
錠	I-T
１	I-T
日	I-T
３	B-T
回	I-T
毎	I-T
食後	I-T
３	B-T
錠	I-T
を	O
飲んで	O
ください	O

血圧	I-A
１５２	B-O
の	O
７９	B-O
脈拍	B-O
５６	B-O
、	O
整	B-O
眼球	B-O
結膜	I-O
黄疸	B-O
なし	I-O
、	O
眼瞼	B-O
結膜	I-O
貧血	B-O
なし	I-O
頚部	B-O
リンパ	I-O
節	I-O
を	O
触知	B-O
し	I-O
ない	I-O
胸部	O
聴診	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	I-O
なし	I-O
腹部	O
所見	O
腹壁	B-O
軟	B-O
平坦	B-O
圧痛	B-O
は	I-O
なし	I-O
腸鳴	B-O
正常	B-O
範囲	I-O
四肢	B-O
浮腫	B-O
なし	I-O
高	B-A
血圧	I-A
症	I-A
と	O
診断	B-A
し	I-O
ます	O
レニベース	O
錠	I-T
を	O
１	I-T
日	I-T
寝る	O
前	I-T
に	O
飲んで	O
ください	O
家	O
で	O
血圧	I-A
を	O
測定	O
して	O
ノート	O
に	O
記録	O
して	O
ください	O

血圧	B-O
１３０	B-O
の	O
７７	B-O
脈拍	B-O
９０	B-O
胸部	O
聴診	O
心音	B-O
雑音	B-O
なし	I-O
肺	O
呼吸	B-O
音	I-O
清	B-O
尿	B-O
検査	I-T
の	O
結果	I-O
を	O
説明	O
特に	B-O
問題	I-O
なし	I-O
高	B-A
コレステロール	I-A
血	I-A
症	I-A
に	O
関して	O
は	O
経過	B-A
は	O
良好です	O
本日	O
の	O
血液	B-T
検査	I-T
の	O
結果	I-O
を	O
次回	O
２	O
週間	O
後	O
の	O
来院	O
時	O
に	O
説明	O
を	O
し	O
ます	O
クレストール	B-T
錠	I-T
と	O
アムロジピン	B-T
錠	I-T
を	O
継続	O
して	O
飲んで	O
ください	O

血圧	B-O
１４７	B-O
の	O
７５	B-O
、	O
脈拍	B-O
１１２	B-O
、	O
整	B-O
眼球	B-O
結膜	I-O
黄疸	B-O
なし	I-O
眼瞼	B-O
結膜	I-O
貧血	B-O
なし	I-O
頚部	B-O
リンパ	I-O
節	I-O
を	O
触知	B-O
し	I-O
ない	I-O
胸部	O
聴診	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
あり	I-O
四肢	B-O
浮腫	B-O
あり	I-O
、	O
僅か	B-O
不眠	B-A
症	I-A
な	O
ので	O
マイスリー	B-T
を	O
試して	O
みる	O
マイスリー	B-T
錠	I-T
を	O
睡眠	B-T
前	I-T
に	O
飲んで	O
ください	O

体温	B-O
３６	B-O
．	I-O
４	I-O
℃	O
腹部	B-O
所見	O
腸	B-O
蠕動	I-O
低下	B-O
、	O
腹部	B-O
正中	O
に	O
自発	B-O
痛	I-O
圧痛	I-O
あり	I-O
、	O
反跳痛	B-O
なし	I-O
ウイルス	B-A
性	I-A
胃腸	I-A
炎症	I-A
な	O
ので	O
、	O
症状	O
が	O
落ち着く	O
まで	O
は	O
絶食	O
を	O
し	O
ましょう	O
ミヤ	B-T
ＢＭ	B-T
錠	I-T
１	I-T
日	I-T
３	I-T
回	I-T
毎	I-T
食後	I-T
７	B-T
日	I-T
分	I-T
、	O
カロ	O
ナール	O
錠	I-T
持た	O
し	O
ます	O
痛み	O
が	O
ある	O
時	I-T
に	O
飲んで	O
ください	O

身長	B-O
１５９	B-O
ｃｍ	O
、	O
体重	B-O
５５	B-O
．	I-O
６	I-O
胸部	O
聴診	O
心	B-O
雑音	B-O
なし	I-O
、	O
呼吸	B-O
音	I-O
清	B-O
下腿	B-O
浮腫	B-O
なし	I-O
血液	B-O
検査	I-O
：	O
ＴＧ	B-O
１５４	I-O
ＬＤＬＣ	B-O
１４３	I-O
便	B-O
潜血	I-O
陰性	B-O
高	B-A
コレステロール	I-A
症	I-A
な	O
ので	O
、	O
クレストール	B-T
を	O
継続	I-T
処方	B-T
脂質	O
が	O
高い	O
ため	O
、	O
食	O
生活	O
を	O
見直して	O
いただく	O

体温	B-O
３６	B-O
．	I-O
６	I-O
℃	O
胸部	B-O
所見	O
呼吸	B-O
音	I-O
正常	B-O
胸部	B-O
Ｘ	I-O
線	I-O
実施	O
胸部	B-O
Ｘ	I-O
線	I-O
の	O
結果	O
は	I-O
明らかな	B-O
肺炎	I-O
像	I-O
は	I-O
確認	I-O
でき	I-O
ず	I-O
気管支炎	B-A
と	O
診断	B-A
し	O
ます	O
メジコン	B-T
錠	I-T
と	O
ムコダイン	B-T
錠	I-T
を	O
処方	B-T
し	O
ます	O
メジコン	B-T
錠	I-T
は	I-O
１	B-T
日	I-T
４	I-T
回	I-T
毎	I-T
食後	I-T
と	O
睡眠	B-T
前	I-T
に	O
飲んで	O
ください	O
ムコダイン	B-T
錠	I-T
は	I-O
１	B-T
日	I-T
３	I-T
回	I-T
毎	I-T
食後	I-T
に	O
飲んで	O
ください	O
共に	O
１４	B-T
日	I-T
分	I-T
処方	B-T
し	O
ます	O

血圧	B-O
１１８	B-O
の	O
６２	B-O
脈拍	B-O
５１	B-O
腹部	B-O
所見	I-O
自発	B-O
痛	I-O
圧痛	B-O
なし	I-O
活気	B-O
あり	B-O
胃炎	B-A
の	O
ため	O
食事	O
の	O
回数	O
を	O
増やして	O
経過	O
観察	O
レバミピド	B-T
錠	I-T
１	I-T
日	I-T
３	I-T
回	I-T
毎	I-T
食後	I-T
１４	B-T
日間	I-T
処方	B-T
し	O
ます	O

胸部	O
所見	O
心	B-O
雑音	B-O
なし	I-A
、	O
呼吸	B-O
音清	O
、	O
下腿	B-O
浮腫	B-O
なし	I-A
不眠	B-A
症	I-A
著	B-A
変	I-A
なし	I-A
処方	B-T
継続	B-T

血圧	B-A
１０９	B-O
の	O
９０	B-O
脈拍	B-O
７５	B-O
、	O
不整	B-O
聴診	O
心	B-O
雑音	B-O
なし	I-O
、	O
呼吸	B-O
音	I-O
清	B-O
下腿	B-O
浮腫	B-O
なし	I-O
便	B-O
潜血	I-O
１	B-P
／	O
２	B-O
陽性	B-O
高	B-A
血圧	B-A
症	I-A
、	O
心房細動	B-A
、	O
高	B-A
尿	I-A
酸血症	I-A
です	O
血圧	B-A
安定	B-A
便	B-O
潜血	I-O
１	B-P
／	O
２	B-O
陽性の	O
ため	O
内視鏡	B-P
検査	B-P
を	O
すすめ	O
１	B-P
ヶ月	I-P
後	I-P
内視鏡	B-P
検査	B-P
を	O
行う	O

身長	B-O
１５８	B-O
ｃｍ	O
血圧	I-A
１４８	B-O
の	O
６８	B-O
脈拍	B-O
７６	B-O
胸部	O
所見	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
四肢	B-O
浮腫	B-O
なし	I-O
皮膚	B-O
が	O
正常	B-O
、	O
圧痛	B-O
なし	I-O
高	B-A
血圧	I-A
症	I-A
な	O
ので	O
、	O
バイアスピリン	B-T
錠	I-T
を	O
処方	B-T
し	O
ます	O
来月	B-P
に	O
血液	B-P
検査	B-P
を	O
し	O
ましょう	O

体温	B-O
３６	B-O
．	I-O
９	I-O
℃	O
血圧	I-A
１３４	B-O
の	O
９０	B-O
脈拍	B-O
６７	B-O
眼球	B-O
結膜	I-O
黄疸	B-O
なし	I-O
眼瞼	B-O
結膜	I-O
貧血	B-O
なし	I-O
頚部	B-O
リンパ	I-O
節	I-O
を	O
触知	B-O
し	I-O
ない	I-O
胸部	O
聴診	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	I-O
なし	I-O
四肢	B-O
浮腫	B-O
なし	I-O
高	B-A
血圧	I-A
症	I-A
で	O
中性	O
脂肪	O
が	O
高い	O
が	O
食	O
生活	O
の	O
見直し	O
を	O
頑張る	O
と	O
の	O
こと	O
で	O
、	O
降圧薬	O
の	O
オルメテック	B-T
は	O
継続	O

体温	B-O
３７	B-O
．	I-O
４	I-O
℃	O
、	O
咽頭	B-O
発赤	B-O
なし	I-O
、	O
扁桃腺	B-O
腫大	B-O
なし	I-O
、	O
頚部	B-O
硬直	B-O
なし	I-O
、	O
意識	B-O
クリア	B-O
胸部	O
所見	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
腹部	O
所見	O
腹壁	B-O
平坦	B-O
、	O
軟	B-O
、	O
圧痛	B-O
なし	I-O
、	O
腸	O
鳴	O
正常	B-O
四肢	B-O
の	I-P
反射	B-O
は	O
正常	B-O
範囲	I-O
髄膜炎	B-A
や	O
他	B-A
の	I-P
疾患	I-A
の	I-P
否定	I-A
が	O
でき	I-A
ず	I-A
、	O
本人	B-P
の	I-P
希望	I-P
も	I-P
ある	O
ため	O
医療	I-P
センター	I-P
へ	O
の	I-P
紹介	I-P
状	I-P
を	O
作成	I-P
し	O
受診	O
して	O
もらう	O

胸部	O
所見	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
脈拍	B-O
整	B-O
腹部	B-O
所見	O
服	O
壁	O
平坦	B-O
、	O
軟	B-O
心窩	B-O
部	I-O
に	O
軽度	B-O
圧痛	I-O
あり	O
、	O
反跳痛	B-O
は	O
なし	I-O
、	O
腸鳴	B-O
正常	B-O
範囲	I-O
、	O
腹部	B-O
膨満	B-O
なし	I-O
逆流	B-A
性	I-A
食道	I-A
炎	I-A
です	O
ミヤ	B-T
ＢＭ	B-T
錠	I-T
と	O
ガスター	B-T
錠	I-T
を	O
処方	B-T
し	O
ます	O
ミヤ	B-T
ＢＭ	B-T
錠	I-T
は	O
１	B-T
日	I-T
３	I-T
回	I-T
毎	I-T
食後	I-T
に	O
、	O
ガスター	B-T
錠	I-T
は	O
１	B-T
日	I-T
２	I-T
回	I-T
朝	O
と	O
夕食	O
後	O
に	O
飲んで	O
ください	O
両方	O
と	O
も	O
７	B-T
日	I-T
分	I-T
処方	B-T
し	O
ます	O

身長	B-O
１５０	B-O
、	O
体重	B-O
４９	B-O
．	I-O
５	I-O
、	O
血圧	B-O
１２８	B-O
の	O
６３	B-O
脈拍	B-O
７８	B-O
尿	B-O
比重	I-O
１	B-T
．	I-O
０２５	I-O
胸部	B-O
聴診	I-O
肺	B-O
喘鳴	B-O
あり	O
心臓	B-O
雑音	I-O
なし	B-O
糖尿	B-A
病	I-A
が	O
悪化	B-A

身長	B-O
１７２	B-O
、	O
眼球	B-O
結膜	I-O
黄疸	B-O
なし	I-O
眼瞼	B-O
結膜	I-O
貧血	B-O
なし	I-O
胸部	O
聴診	O
、	O
肺	B-O
正常	B-O
、	O
心音	B-O
雑音	B-O
なし	I-O
左	B-O
下肢	I-O
に	O
静脈瘤	B-O
あり	I-O
高	B-A
血圧	I-A
症	I-A
の	O
疑い	B-A
が	O
あり	I-O
、	O
本日	O
は	O
血液	B-T
検査	B-P
を	O
実施	O
次回	B-P
２	B-P
週間	I-P
後	I-P
に	O
検査	B-P
結果	I-P
を	O
確認	I-P
し	O
ましょう	O

血圧	B-O
１１５	B-O
の	I-P
７２	B-O
脈拍	B-O
７１	B-O
眼球	B-O
結膜	I-O
黄疸	B-O
なし	I-O
眼瞼	B-O
結膜	I-O
貧血	B-O
なし	I-O
脂質	I-P
異常	I-P
症	I-A
の	I-P
疑い	B-A
が	I-P
ある	O
ので	O
血液	B-P
検査	I-P
を	I-P
実施	O
血液	B-P
検査	I-P
の	I-P
結果	I-P
で	O
脂質	I-P
異常	I-P
の	I-P
改善	I-P
が	I-P
なければ	I-P
、	I-P
クレストール	I-P
を	I-P
処方	I-P
し	O
ます	O

体温	B-O
３７	B-O
℃	O
血圧	B-O
１２１	B-O
の	O
６９	B-O
脈拍	B-O
８５	B-O
ｓｐｏ	B-O
２９８	O
％	O
室	B-O
内	I-O
空気	I-O
単なる	O
食欲	B-A
不振な	O
ので	O
、	O
今日	O
は	O
点滴	B-T
を	O
打って	O
おき	O
ましょう	O

血圧	B-O
１３０	B-O
の	O
８６	B-O
脈拍	B-O
８２	B-O
聴診	O
心臓	B-O
音	I-O
収縮	B-O
期	I-O
雑音	I-O
あり	I-O
、	O
肺	O
呼吸	B-O
音	I-O
清	B-O
高	B-A
コレステロール	I-A
血	I-A
症	I-A
は	O
著	B-A
変	I-A
なし	I-A
お	O
薬	B-T
を	O
前回	B-T
と	O
一緒	B-T

体温	B-O
３６	B-O
℃	O
活気	B-O
あり	I-O
、	O
左	B-O
から	I-O
正中	O
に	O
かけて	O
自発	B-O
痛	I-O
と	O
圧痛	B-O
が	O
ある	O
逆流	B-A
性	I-A
食道	I-A
炎	I-A
の	O
疑い	B-A
が	O
あり	I-O
ます	O
．	O

体温	B-O
３７	B-O
．	I-O
５	I-O
℃	O
、	O
血圧	B-O
１０８	B-O
の	O
８１	B-O
、	O
脈拍	B-O
１３６	B-O
腹部	O
所見	O
、	O
腹壁	B-O
平坦	B-O
軟	B-O
、	O
胸部	O
聴診	O
心音	B-O
雑音	B-O
なし	I-O
頻脈	B-O
あり	I-O
、	O
呼吸	B-O
音	I-O
正常	B-O
熱中	B-A
症	I-A
の	O
疑い	B-A
が	O
あり	I-O
ます	O
脱水	B-A
症	I-A
も	O
あり	I-O
ます	O
今日	O
は	O
点滴	B-T
を	O
打って	O
様子	O
を	O
見	O
ましょう	O

今日	O
は	O
どう	O
し	O
ました	O
か	O
昨日	O
の	O
夜	O
から	O
３９	B-O
°	O
の	O
熱	O
が	O
出た	O
んです	O
ね	O
喉	O
が	O
痛くて	O
今朝	O
は	O
ご飯	O
も	O
食べ	O
られ	O
なかった	O
わけです	O
ね	O
咳	O
や	O
痰	O
は	O
出	O
ます	O
か	O
出	O
ませ	O
ん	O
ね	O
頭痛	O
吐き気	O
お腹	O
の	O
痛み	O
は	O
どう	O
です	O
か	O
あり	O
ませ	O
ん	O
ね	O
体温	B-O
を	O
測って	O
み	O
ましょう	O
３９	B-O
．	I-O
２	I-T
°	O
です	O
今度	O
は	O
血圧	B-O
を	O
測り	O
ます	O
１３２	B-O
の	O
８５	B-O
です	O
喉	O
を	O
見せて	O
ください	O
咽頭	B-O
発赤	I-O
軽度	B-O
扁桃	I-A
肥大	I-O
軽度	B-O
白	B-O
苔	I-O
なし	B-O
聴診	O
し	O
ます	O
肺	O
の	O
呼吸	B-O
音	I-O
も	O
心音	B-O
も	O
正常です	O
病名	OB
は	O
急性	B-A
扁桃	I-A
炎	I-A
です	O
処方	B-T
は	O
抗菌	B-T
薬	I-T
を	O
出し	O
ます	O
ので	O
１	B-T
日	I-T
２	I-T
回	I-T
朝	O
と	O
夕食	O
後	O
に	O
飲んで	O
ください	O

血圧	B-O
１３２	B-O
の	O
８５	B-O
脈拍	B-O
８７	I-O
体温	B-O
３９	B-O
．	I-O
２	I-O
度	O
です	O
咽頭	B-O
発赤	I-O
軽度	B-O
、	O
扁桃	I-A
肥大	I-O
軽度	B-O
、	O
白	B-O
苔	I-O
なし	B-O
胸部	O
聴診	O
、	O
肺	O
呼吸	B-O
音	I-O
正常	B-O
心音	B-O
正常です	O
急性	B-A
扁桃	I-A
炎	I-A
です	O
ので	O
、	O
ＰＬ	B-T
を	O
出し	O
ます	O
１	B-T
日	I-T
３	I-T
回	I-T
毎	I-T
食後	I-T
に	O
飲んで	O
ください	O

体温	B-O
３６	B-O
．	I-O
９	I-O
℃	O
胸部	O
所見	I-O
肺	O
呼吸	B-O
音清	O
、	O
心臓	B-O
雑音	B-O
なし	I-O
腹部	B-O
所見	I-O
平坦	B-O
、	O
軟	B-O
、	O
圧痛	B-O
軽度	I-O
、	O
反跳痛	B-O
なし	I-O
腸鳴	B-O
やや	O
低下	B-O
四肢	B-O
浮腫	B-O
なし	I-O
胃	B-A
潰瘍	I-A
と	O
思わ	O
れ	O
ます	O
処方	B-T
継続	B-T
で	O
経過	O
観察	O
と	O
し	O
ましょう	O

身長	B-O
１６０	B-O
．	I-O
４	I-O
ｃｍ	O
胸部	O
聴診	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
あり	I-O
大	B-O
動脈	I-O
弁	I-O
周囲	I-O
、	O
拡張	I-O
期	I-A
ランブル	I-O
脈拍	O
腹部	O
所見	O
腹壁	B-O
軟	B-O
平坦	B-O
圧痛	B-O
なし	I-T
腸鳴	B-O
正常	B-O
範囲	I-O
四肢	B-O
浮腫	B-O
なし	I-T
心電図	B-O
上室	B-O
性	I-O
期	I-A
外	I-A
収縮	I-A
心房	B-A
期	I-A
外	I-A
収縮	I-A
の	O
疑い	B-A
が	O
あり	I-O
特に	O
問題	B-T
が	O
ない	O
と	O
思わ	O
れる	O
が	O
、	O
エコー	B-T
を	O
実施	O
問題	B-T
なし	I-T
経過	O
観察	O
と	O
する	O

身長	B-O
１６７	B-O
ｃｍ	O
血圧	B-O
１１８	B-O
の	O
８２	B-O
脈拍	B-O
８７	B-O
眼球	B-O
結膜	I-O
黄疸	B-O
なし	I-T
眼瞼	B-O
結膜	I-O
貧血	B-O
なし	I-T
胸部	O
聴診	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-T
尿酸	B-O
５	B-O
．	I-O
４	I-O
悪玉	B-O
コレステロール	I-O
１４４	B-O
血液	B-T
検査	I-T
の	O
結果	O
は	O
異常	B-T
が	O
あり	O
ませ	O
ん	O
でした	O

身長	B-O
１６７	B-O
ｃｍ	O
血圧	B-O
１０８	B-O
の	O
７８	B-O
脈拍	B-O
７８	B-O
整	B-O
眼球	B-O
結膜	I-O
黄疸	B-O
なし	I-O
眼瞼	B-O
結膜	I-O
貧血	B-O
なし	I-O
胸部	O
聴診	O
肺	O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
四肢	B-O
浮腫	B-O
