
 *ダボス（スイス東部）=河浪武史*トランプ米大統領は22日の記者会見で、欧州連合（EU）との貿易協定を「（11月の）大統領選までに締結できると考えている」と述べ、早期締結に強い意欲を示した。欧州車に    ;C

 パワーハラスメント（パワハラ）への対応が企業経営のリスクになってきた。国際労働機関（ILO）は2019年、職場でのハラスメントを全面的に禁止する国際条約を採択した。日本も6月から企業に防止措置を義務    ;C

 国際協力銀行（JBIC）は国際的な高速通信を可能にする海底ケーブル事業に融資する。太平洋を中心に約2年で2千億円程度を邦銀と協調融資する見通しで、日本企業による受注を後押しする狙いがある。中国の華為    ;C

 政府は賃貸住宅の悪質なサブリース（転貸）を防ぐ規制法案を国会に提出する。サブリースの業者や関連企業が所有者へ不当に勧誘することを禁止し、契約締結前に書面での説明を義務付ける。違反した業者には業務停止    ;C

 スマートフォンのアプリから、世界のどこからでも米アップルやアマゾン・ドット・コムなど米国株を手軽に少額から購入できるサービスが増えている。そのサービスの裏側で取引プラットフォームを提供するのが米ニュ    ;C

 金融サービスにIT（情報技術）の手法を組み合わせるフィンテック。既存の金融ビジネスや社会のあり方をテクノロジーを使ってどう変えようとしているのか。個人向けにインターネット上で投資助言をするウェルスナ    ;C

 マネックス証券は26日から投資信託を毎日自動で買い付けて積み立てるサービスを始める。毎月積み立てるサービスに比べ、同期間における買い付けの回数が多く、価格の変動リスクを抑えられる。販売手数料の引き下    ;E

 三菱UFJ銀行は1月下旬から大規模な地震が発生した時に一定額を受け取れる企業向けの外貨建て定期預金を始める。地震保険と異なり、地震による損害がなくても資金を受け取れる。海外事業で獲得した外貨を運用し    ;D

 交通死亡事故が減少するなか、自動車保険料の負担軽減には時間がかかりそうだ。金融庁は22日、自動車損害賠償責任保険（自賠責）の保険料を4月から年2000円程度引き下げることを決めたが、損害保険大手の任    ;C

 日銀静岡支店は1月の金融経済動向で、静岡県内の景気について、全体判断を前月と同じ「緩やかな拡大に足踏み感がみられる」と据え置いた。全体判断は12月に、8カ月ぶりに下方修正していた。海外情勢の悪化や増    ;D

 三菱UFJフィナンシャル・グループ8社は22日、那覇市内でスタートアップ（新興）企業のIPO（新規株式公開）を支援するセミナーを開いた。全国でも数少ない成長地域である沖縄県のIPOニーズは高いとして    ;E

 めぶきフィナンシャルグループ（FG）傘下の常陽銀行は東京スター銀行と法人向けデリバティブ分野で提携した。常陽銀が東京スター銀に対し、原材料や燃料などの価格変動リスクを回避したい取引先を紹介。東京スタ    ;E

 政府は22日にまとめた1月の月例経済報告で「景気は緩やかに回復している」との判断を維持した。個人消費や公共投資などの内需が依然として底堅いとみている。海外では、新たに中東地域を巡る情勢に留意する考え    ;E

 福島県郡山市は糖尿病の症状のある人が適切な治療を受けずに腎臓病になるのを防ぐため地元医師会や医療機関と連携する事業を始める。健康診断の結果などから治療が必要なのにもかかわらず、未受診だったり治療を中    ;E

 家計簿アプリや法人向けクラウドソフトなどを手がけるマネーフォワードは22日、欧州とアジアの海外投資家向けの公募増資で46億5千万円を調達すると発表した。公募増資は2018年12月以来。調達資金はM&    ;D

 経済同友会は22日、自家用車を使った有償運送の「白タク」を、都心部の通勤時間帯などに限って解禁すべきだとの提言を公表した。タクシー会社が配車アプリを使い、運行管理することで安全安心を担保できると指摘    ;D

 金融庁は22日、自動車損害賠償責任（自賠責）保険の審議会を開き、2020年度の自賠責保険料を平均で164%引き下げることを正式に決めた。保険料引き下げは17年度以来3年ぶり。自家用車（2年契約、沖    ;E

 *ロンドン=篠崎健太*日銀など世界の6主要中央銀行と国際決済銀行（BIS）は21日、中銀によるデジタル通貨（CBDC）の発行を共同研究する組織を設立したと発表した。中銀の新たな動きや課題について、デ    ;D

 厚生労働省が22日発表した2019年11月の毎月勤労統計調査（確報値、従業員5人以上）によると、物価変動の影響を除いた実質賃金は前年同月比06%減少した。速報値（09%減）より下げ幅を縮小した。    ;C

 日銀や欧州中央銀行（ECB）など6つの中央銀行は21日、中銀によるデジタル通貨（CBDC）の発行を視野に新しい組織をつくると発表した。技術的な課題について共有するのがねらい。中銀のデジタル通貨が中長    ;D

 日銀は21日公表した四半期に1度の「経済・物価情勢の展望（展望リポート）」で、2019～21年度の実質国内総生産（GDP）の成長率見通しを引き上げた。政府が19年12月にまとめた大型経済対策の押し上    ;D

 東京工業大学の野本貴大助教や西山伸宏教授らの研究グループは、市販の液体のりの成分を使い、放射線によるがん治療の効果を高める手法を開発した。のりの成分などを混ぜた薬剤をマウスに投与したところ、従来の手    ;B

 *ダボス（スイス東部）=細川倫太郎*フランスのルメール経済・財務相は22日、ムニューシン米財務長官とスイスで会談した。仏が施行したデジタル課税について2020年末までは米企業に課さないことで合意した    ;C

 *ニューヨーク=後藤達也*英エコノミスト誌がまとめた2019年の世界の民主主義指数が06年の調査開始以来、最低となった。南米で政治の混迷が相次いだほか、香港でデモが拡大したため。エコノミスト誌は「民    ;C

 *ダボス（スイス東部）=河浪武史*国際通貨基金（IMF）のギータ・ゴピナート・チーフエコノミストは日本経済新聞の単独インタビューで「中央銀行のデジタル通貨（CBDC）は銀行セクターへの影響など未解決    ;C

 *ワシントン=永沢毅*2020年米大統領選に向けた民主党の候補指名争いで、サンダース上院議員がバイデン前副大統領を抜いて米CNNの世論調査で初めて首位に立った。アイオワ州で予備選の皮切りとなる党員集    ;C

 *NQNロンドン*22日のロンドン株式市場で、FTSE100種総合株価指数は3日続落した。前日の終値に比べ3878ポイント安の757192で引けた。構成銘柄の半数以上が下落した。　中国株高を好感し    ;D

 九州電力玄海原発がある佐賀県玄海町の脇山伸太郎町長（63）が初当選直後の2018年7月、福井県敦賀市の建設会社「塩浜工業」側から現金100万円を受け取っていたことが22日、分かった。塩浜工業は、原発    ;C

 アニメ「となりのトトロ」に出てくる「小トトロ」がちょこんとのったキノコ。ブナの木でできた赤や黄色のかさ部分を回すと、アニメで使われた曲「となりのトトロ」や「さんぽ」の優しい音色が流れてくる。　三鷹の    ;D

 ■「リブラ」巡り、資金洗浄などの犯罪を助長と懸念■中国が計画する「デジタル人民元」への危機感強く■慎重なFRBの背中を押す思惑も    ;C

 日銀や欧州中央銀行（ECB）など6つの中央銀行は21日、中銀によるデジタル通貨（CBDC）の発行を視野に新しい組織をつくると発表した。CBDCの技術的な課題についてノウハウを踏み込んで共有する。米フ    ;C

 投資対象としての暗号資産（仮想通貨）が厳しい環境に置かれている。代表的なビットコインは2019年6月につけた高値（約1万3800ドル）から4割ほど安い水準に落ち込む。機関投資家の参入は限定的で、撤退    ;B

 米証券取引委員会（SEC）が2019年11月に公表した議決権行使助言会社の規制案を巡り、機関投資家側が反発を強めている。株主総会議案を精査する労力と費用が増えると予想されるほか、米企業が裏で規制導入    ;C

 富国生命保険は障害者支援に資金使途を限る世界初の債券に約76億円投資する。債券は世界銀行グループの国際復興開発銀行が発行し、10年物でドル建て。利率は約2%。調達資金は職業訓練や社会福祉サービスなど    ;C

 新興企業を育て、産業の新陳代謝を促すリスクマネーの必要性が叫ばれて久しい。日本のプライベート・エクイティ（未公開株）の市場規模は、国内総生産（GDP）比で米国の5分の1にすぎない。リスクマネーは誰が    ;C

 国内投資ファンドのインテグラル（東京・千代田）は機械部品メーカーのJRC（大阪市）に出資した。JRCは建設現場や製鉄所などで使用するベルトコンベヤーの部品などで高いシェアを誇る。国内はリニア新幹線工    ;D

 開業医の高齢化を背景に地方の診療所で後継者不足が深刻になっている。厚生労働省の調査では2018年に廃止や休止をした診療所は6940あり、5年前に比べて3割増えた。帝国データバンクによると19年に後継    ;D

 国内で春に商用化される高速通信規格「5G」の次世代となる「6G」をめぐり、2030年ごろの実現に向けた官民の議論が27日に始まる。夏に工程表をはじめとする総合戦略をまとめる。日本は5Gの技術開発や商    ;D

 政府は外国人や外国資本の企業による国内での土地取得を制限する検討を始めた。米軍や自衛隊の関連施設、原子力発電所の周辺など安全保障上の懸念がある地域などを対象に事前審査などを求める案がある。現在、日本    ;B

 大和証券は2月27日、静岡県藤枝市に営業所を開設する。人口が増加する同市に拠点を設け、既存の顧客の訪問頻度をあげたり、新規の顧客を開拓するための機会を設けたりする「地域密着型」のサービスを県中部で強    ;E

 島根銀行は21日、投資信託と債券に関する事業をSBI証券に譲渡することで、同証券と基本合意したと発表した。関係官庁の許認可を取得後、2月中に最終的な契約を結び、2020年上期中に島根銀にある顧客口座    ;D

 栃木銀行は4月以降に新規開設する普通預金口座について、不正利用の防止策を強化する。預け入れや払い戻しが2年以上ない口座を対象に未利用口座管理手数料（年1320円）を設け、残高が手数料を下回ると自動解    ;C

 東京都は21日、個人に過剰な貸し付けをしたなどとして、LINE子会社などが出資するLINEクレジット（東京・品川）に貸金業法に基づく業務改善命令を出した。2月26日までに管理・運営体制に関する改善策    ;C

 福島県郡山市のまとめによると、2019年10月の台風19号で冠水した郡山中央工業団地の企業の被害額は401億7000万円になった。19年12月上旬の集計（383億9000万円）から大きく増えた。調査    ;D

 日銀の黒田東彦総裁は21日、午後3時半から記者会見した。景気は「海外経済が減速し輸出は弱めだが、所得から支出への循環のもとで基調として緩やかに拡大している」と語った。低金利がもたらす副作用については    ;D

 日銀の黒田東彦総裁は21日の金融政策決定会合後の記者会見で、海外経済の下振れリスクについて「ひところより低下も、依然として大きい」との認識を示した。米中通商交渉や英国の欧州連合（EU）離脱手続きの進    ;D

 *ダボス（スイス東部）=河浪武史*トランプ米大統領は21日にスイスに入り、世界経済フォーラム年次総会（ダボス会議）で演説する。同氏は出発前に「米国には多大な成長余地がある。世界の企業をもっと呼び込み    ;D

 日銀の黒田東彦総裁は21日、金融政策決定会合後の記者会見で、国内景気の現状について、海外経済の減速や自然災害の影響などを背景に弱めの動きがみられるとしながらも「基調としては緩やかに拡大している」と、    ;D

 経団連は21日、春季労使交渉の経営側の指針となる経営労働政策特別委員会報告を公表した。年功序列賃金など日本型雇用制度の見直しに重点を置いた。海外で一般的な職務を明確にして働く「ジョブ型」雇用も広げる    ;D

 *ダボス（スイス東部）=細川倫太郎*スウェーデンの環境活動家グレタ・トゥンベリさんが21日、同日開幕した世界経済フォーラム（WEF）の年次総会（ダボス会議）に参加した。「環境問題の対応は全く不十分だ    ;D

 *NQNロンドン*21日のロンドン株式市場で、FTSE100種総合株価指数は続落した。前日の終値に比べ4074ポイント安の761070で引けた。構成銘柄の約6割が下落した。　中国で発生した新型ウイ    ;D

 *大連=渡辺伸*中国湖北省武漢市で発生した新型コロナウイルスによる肺炎について、世界保健機関（WHO）は21日「人から人への感染がみられるのは明白だ」と指摘した。死者数は計6人に増え、患者数は中国全    ;C

 *NQNロンドン*21日のフランクフルト株式市場で、ドイツ株式指数（DAX）は小幅ながら3日続伸した。終値は前日と比べて693ポイント（005%）高の1355587だった。引けにかけて上昇に転じ    ;C

 東南アジアのスタートアップにとって2019年がどのような1年だったか振り返り、20年の動向を予想する。■2019年に何が変わったか・プライベート・エクイティ・ファンドは小規模案件を狙うように米投資フ    ;D

 東海カーボンの2020年12月期の連結営業利益は400億円程度と前期推定から約3割減となりそうだ。米中貿易戦争などを受けた世界経済の成長鈍化で、電気炉製鋼向け部材である黒鉛電極の需要が低迷。19年前    ;D

 日銀は21日の金融政策決定会合で、大規模な金融緩和策の現状維持を決めた。2016年1月に異例のマイナス金利政策の導入を決めてから丸4年がたった。銀行収益の悪化といった副作用が強まり、米欧ではマイナス金    ;C

 日銀は21日公表した四半期に1度の「経済・物価情勢の展望（展望リポート）」で、2019～21年度の実質国内総生産（GDP）の成長率見通しを引き上げた。政府が19年12月にまとめた大型経済対策の押し上    ;C

 アルコール依存症の治療で、酒量を少なくする「減酒」の考えを取り入れる医療機関が現れ始めた。減酒向けの新薬の処方は進んでおり、専門外来を開設するクリニックも登場している。いきなり断酒する自信がない人の    ;E

 閣議の後などに閣僚が各省庁で開く記者会見。その背後に注目したことはありますか？最近は省庁の名やロゴマークが描かれた壁の前で会見することが多いですが、外務省では外相は大きな世界地図をバックに会見していま    ;E

 ――この60年間の日米安全保障条約の役割の変化をどうみますか。「意味が変わったのは1990年代だ。極東における旧ソ連への防波堤という役割や機能が冷戦終結でなくなった。しかし地域の秩序や規範を支える公    ;D

 ――東京都は長期戦略ビジョンで楽しい東京を目指すと掲げました。「楽しさといった感情を出している旗の振り方がいい。アラブ首長国連邦には幸福担当相がいるようだ。東京都も会計検査院の幸せ版、いわば幸福検査    ;E

 百年に一度といわれる渋谷再開発を指揮する、東急社長の高橋和夫さん。半生をたどる連載の3回目は社会人の駆け出し時代だ。　　　　　　　1980年に東京急行電鉄（現東急）に入社した。配属先は自動車部    ;E

 政府は沖縄県の離島の通信や電力供給の環境を改善するため、海底ケーブルの整備を強化する。西表島と鳩間島の間など6区間については、初めて通信用の光ファイバー回線を敷設する。離島間の送電ケーブルに関しては    ;D

 日銀が2016年1月29日にマイナス金利政策の導入を決めてから4年。国内では「マイナス金利」が常態化し、生命保険のビジネスは運用、商品開発両面で揺さぶられている。低金利時代への対応策を業界大手のトッ    ;C

 第一生命保険は20日、少額短期保険（ミニ保険）の子会社を設立すると正式に発表した。月内に準備会社を設立し、2020年度上半期に営業を始める。大手生命保険会社がミニ保険の子会社を設立するのは初めて。生    ;D

 *ダボス（スイス東部）=河浪武史*国際通貨基金（IMF）は20日改定した世界経済見通し（WEO）で、2020年の成長率を33%と予測し、19年10月時点から01ポイント下方修正した。伸び率は19    ;B

 内閣府が20日発表した国民経済計算年次推計によると、官民合わせた国全体の正味資産（国富）は2018年末に34574兆円と、17年末から22%増えた。3年連続の増加により、20年前の1998年末以    ;C

 国土交通省は自然災害によって特に大きな被害が予想される地域での都市開発を抑える。学校や工場といった業務用施設の開発を原則禁止し、住宅などの建設に踏み切った事業者名を公表する仕組みも設ける。土地の開発    ;C

 厚生労働省は20日、企業と直接雇用契約を結ばないフリーランスなどの保護について検討会を開き、募集・契約時に就業条件をあらかじめ明示することを企業に求めた。継続契約を打ち切る場合は、働き手に理由を説明    ;C

 農林水産省は和牛の精子や受精卵など遺伝資源の保護を強化するため、今年の通常国会に新たな法案を提出する。家畜の改良を手掛ける事業者と交わした契約を超えた転売を規制し、国外流出などを防ぐ。不正使用で生ま    ;C

 経済産業省は20日、全国の電力会社に近く送電用鉄塔の総点検を指示することを決めた。11社の約24万基が対象になる。2019年9月の台風15号では風圧に関する国の基準を満たしていた鉄塔が、想定を超える    ;C

 外務省は20日、北方領土での共同経済活動に関するロシアとの作業部会を22日にモスクワで開くと発表した。海産物の養殖や観光など優先的に協議している5分野の詳細を局長級で詰める。2019年12月の日ロ外    ;C

 ピムコジャパンリミテッド正直　知哉氏（まさなお・ともや）1990年（平2年）阪大院工学研究修了、住友銀行入行。02年ピムコジャパンリミテッド入社、10年マネージング・ディレクター。兵庫県出身。54歳    ;E

 損保ジャパン日本興亜DC証券は企業型の確定拠出年金（DC）でロボットアドバイザーを導入する。加入者への運用商品の提案から投資の実行、資産配分の変更までを一括でできるスマートフォン用のアプリを開発し、    ;D

 りそな銀行はこのほど、貸金庫を最短2週間から利用できるサービスを豊洲支店（東京・江東）で始めた。短期提供は銀行で初めて。従来は年間契約しかできなかった。料金は容量で異なるが最小サイズで5500円（税    ;D

 西村明宏官房副長官は20日の記者会見で、カジノを含む統合型リゾート（IR）の選定基準を示す基本方針について、これまで予定していた今月中の決定をするかどうか明言しなかった。「国土交通省が関係行政機関と    ;D

 東和銀行は21日、スマートフォン向けアプリの配信を始める。通帳や印鑑がなくてもスマホ上で口座開設の手続きができるほか、家計簿アプリのマネーツリー（東京・港）のサービス「一生通帳」を通じて残高や入出金    ;D

 東京商工リサーチ静岡支店がまとめた静岡県内の2019年の倒産件数（負債額1000万円以上）は、18年に比べて142%減の198件だった。3年連続で減少し、1991年以来の200件割れとなった。負債    ;C

 群馬県桐生市は20日、群馬銀行桐生支店（桐生市）の敷地内に観光情報センターを設置すると発表した。観光客の案内や地元物産の販売に活用する。群馬銀は同支店の敷地内にオープンスペースを整備し、市や地元企業    ;D

 地方銀行で、顧客以外の人が利用できるにぎわいスペースを店舗内に設ける動きが広がっている。ネットバンキングやキャッシュレス化が進み、店舗の役割は低下している。にぎわい拠点としての存在感を高めて、幅広い    ;D

 *ワシントン=河浪武史*米中両国は「第1段階の合意」に正式署名し、貿易戦争は休戦に入る。1年8カ月の貿易交渉では「6年で1兆ドルの輸出入増」や産業補助金の停止などを協議したが決裂。中国は人民元安で揺    ;B

 ■総務省は5Gの全国整備へ負担金制度を新設■24年にもネット利用者から月数円徴収■山間部や離島の光回線整備に向け事業者に交付金    ;C

 米金融大手JPモルガン・チェースは日本国内の法人向け業務を強化する。海外M&A（合併・買収）などでグローバルに展開する日本企業の裾野が広がってきたことを背景に、大企業が中心だった対象顧客を2020年    ;D

 秋田銀行は創業140周年記念事業の一つとして、記念誌「秋田銀行140年のあゆみ」を発行した。A4判のカラーで111ページ。歴史編と資料編で構成している。取引先や関係機関に配布するほか、希望者には本支    ;D

 西村康稔経済財政・再生相は経済演説で「切れ目のない、万全なマクロ経済運営を進めていく」と表明した。中国経済の先行きや英国の欧州連合（EU）からの離脱、中東情勢などをあげ「海外発の経済の下方リスクに十    ;D

 *ワシントン=河浪武史*トランプ米政権が発足して20日で3年がたつ。11月の大統領選の再選シナリオを左右する経済指標を点検すると、大型減税などが奏功して就業者数は700万人増え、失業率も50年ぶりの    ;C

 外務省（20日）クリチバ総領事、高木昌弘    ;E

 国立競技場が完成し、東京五輪・パラリンピック関連の施設整備に一区切りがついた。今後は五輪関連の需要が底上げしてきた建設投資にブレーキがかかるとの見方もあるが、建設会社が受注しながら未着工の案件は最高    ;C

 午前中は来客なく、東京・富ケ谷の私邸で過ごす。*13時37分　私邸発。46分　東京・麻布台の外務省飯倉公館。47分　麻生財務相、茂木外相、河野防衛相、ヤング駐日米臨時代理大使、シュナイダー在日米軍司    ;C

 政府は、量子技術や人工知能（AI）など民間技術を安全保障分野に転用するためのシンクタンクを2021年度に創設する方針だ。国内外の公的機関や民間企業、大学が持つ技術や知見を幅広く集めて調査・研究する構    ;B

 財務省は2020年度に空港の通関手続きを簡素化できる「電子申告ゲート」の整備を拡充する。沖縄県の那覇空港に初めて導入するほか、すでに導入に乗り出した成田や羽田、関西など主要空港でもレーンの数を増やす    ;C

 アパートなどを家主から借り上げてまた貸しするサブリース契約を巡り、賃料の減額リスクや修繕工事費用といった重要事項を事業者から説明された所有者が6割にとどまることが国土交通省の実態調査で分かった。同省    ;C

 かつて殺風景だったオフィスが、まるでリビングのように色とりどりの空間に変わってきた。生産性向上に向け、仕事がはかどる椅子や机などへの関心も高まっているためだ。コクヨでオフィス家具の色彩などを決める大    ;D

 「無印良品」を運営する良品計画の2020年は波乱の年明けとなった。在庫処分による採算悪化などで20年2月期通期の連結業績予想を下方修正したのに続き、売上高の1割弱を占めるインターネット通販サイトがシ    ;C

 コクヨによる筆記具大手ぺんてるの買収が事実上、暗礁に乗り上げている。過半の取得を狙ったぺんてる株の買い付けは2019年12月に失敗して終わった。ぺんてる側との提携協議も進まない。非上場のため、ぺんて    ;C

 須坂市長（長野県）当　12459三木　正夫　無現　　6613岩田　修二　無新〔共同〕    ;E

 中津川市長（岐阜県）当　21107青山　節児　無現　　5463庄司　善哉　無新〔共同〕    ;E

 自民党の河井克行前法相の妻、案里参院議員の陣営による昨夏参院選を巡る公選法違反事件で、案里氏の男性公設秘書が車上運動員への報酬に関し、慣例との認識で法定上限の倍額を支払ったとみられることが19日、関    ;E

 防衛省は2020年度から宇宙やサイバーといった新領域での防衛を強化するため人員配置を見直す。陸上、海上自衛隊の定員を計100人超減らし、宇宙防衛を担う航空自衛隊やサイバー防衛にあたる陸海空の共同部隊    ;D

 現行の日米安全保障条約は19日、署名から60年を迎えた。安倍晋三首相の祖父、岸信介首相（当時）とアイゼンハワー米大統領のもとで調印した。日米安保体制は役割を深化させ、今はインド太平洋地域の平和と安定の    ;D

 第201通常国会が20日に召集される。政府は同日に2019年度補正予算案と20年度予算案を提出し、衆参両院で安倍晋三首相の施政方針演説など政府4演説を実施する。立憲民主党など野党はカジノを含む統合型    ;D

 17日、自民党本部7階の一室を見ると、稲田朋美幹事長代行、佐藤ゆかり環境副大臣、木村弥生総務政務官が集まっていました。女性議員を増やす方策を話していたようで、「幹部会に女性議員が出ていない県連がある    ;E

 4月から「高等教育の就学支援制度」（高等教育無償化制度）が始まる。関西国際大学の浜名篤学長は新制度は学生個人にも大学にも問題が多いと指摘する。　「高等教育の就学支援制度」は「意欲ある子どもたちの進    ;D

 育児休業期間は2019年12月30日から20年1月5日まで――。19年末、金融機関で男性社員からこんな申請が相次いだ。金融業界は例年12月30日までが出勤日で、この日を休むと9連休だ。ただ「本当の狙    ;D

 ネットを通じて不動産の資金調達や投資を仲介するクラウドリアルティ（東京・千代田、鬼頭武嗣社長）は宮崎市内で不動産に投資するファンドを立ち上げる。17日から出資を受け付ける。九州全域でシェアオフィスを    ;E

 *ワシントン=河浪武史、北京=原田逸策*米中両国は15日、貿易交渉を巡る「第1段階の合意」で正式署名した。合意には中国が対米黒字の縮小に向けて、米国製品の追加購入分として今後2年で2000億ドル（約    ;B

 マネックス証券は2月1日から、個人投資家が同社から資金を借りて株式を売買する「信用取引」制度を拡充する。売り建ててから反対売買で決済するまでの期間が15日の短期信用取引と、同期間が1日の「ワンデイ信    ;D

 日本はアジア各国と石油の国家備蓄を融通する体制を築く。経済産業省は東南アジア諸国連合（ASEAN）の数カ国と2020年中に覚書を結ぶ方針だ。石油の需要の伸びるアジアでは主に中東から原油を調達している    ;C

 SBIホールディングスは筑邦銀行（福岡県久留米市）に出資する方針を固めた。同行の既存の株主から数%を譲り受ける形でSBIが株式を取得する。SBIは複数の地銀に出資して束ねる「地銀連合構想」を掲げてい    ;D

 厚生労働省は再編や縮小を促す目的で昨年9月に実名公表した全国424の公立・公的病院のリストを一部修正する。データを精査した結果、新たに対象に加わったり、今のリストから外れたりする病院が出てくるためで    ;D

 農林水産省は2019年11月時点の農林水産物・食品の輸出状況をまとめた。中国や米国向けは伸びたものの、香港や韓国向けが落ち込んだことで、1～11月の累計は前年同期比05%増の8234億円と小幅な伸    ;D

 ジェーシービー（JCB）は富士通と共同で、異なるキャッシュレスサービスやポイントを交換できるサービスを開発する。「LINEペイ」や「ペイペイ」、「Tポイント」など様々なサービスが乱立している。サービ    ;D

 マネックスグループは16日、経営者との対話を通じて企業価値を高めるための公募投資信託の運用を始めると発表した。運用を助言する全額出資の投資顧問会社、カタリスト投資顧問（東京・港）をこのほど設立した。    ;E

 愛媛銀行は4月中に、松山駅前支店（松山市）など愛媛県内の5支店を、それぞれ近隣店舗に移転統合する。そのうち3支店では現所在地に愛媛銀の独自ブランド「ボーチェ」として出張所を開設し、個人向けの窓口業務    ;E

 大手保険会社がウェブサービスと一体になった保険の提供を始める。三井住友海上火災保険は「ヤフオク！」で落札した商品が故障した際に補償する保険を開発した。第一生命保険は大手生保で初めてミニ保険（少額短期    ;D

 富山銀行は16日、富山駅前支店（富山市）を3月9日に富山支店（同）に移転すると発表した。店舗内店舗方式を採用して支店名や口座番号は従来のままとなるため、通帳やキャッシュカードの変更手続きは不要だ。移    ;E

 農林中央金庫は2022年に本店を東京・有楽町から大手町に移転する。建設中のビルの一部を購入し、現在の本店ビルは共同所有する第一生命保険に売却するとみられる。売却、購入額とも数百億円台後半となる見通し    ;E

 全国銀行協会の高島誠会長（三井住友銀行頭取）は16日、都内で記者会見し、2020年の国内経済について「潜在成長率に近い成長が続く」と述べた。世界経済の回復基調のもとで「輸出に底打ちが見込まれる」と指    ;E

 野村ホールディングス（8604）傘下の野村アセットマネジメントは16日、T&Dホールディングス（8795）子会社のT&Dアセットマネジメントが運用する外国投信で、ESG（環境・社会・統治）の要素を織    ;E

 日本商工会議所の三村明夫会頭は16日、都内で定例記者会見を開いた。米中両国が貿易協議を巡る第1段階の合意で署名したことについて「大きなリスクが無くなったということだ」と述べた。米中双方がお互いに関税    ;D

 三菱UFJ信託銀行は16日、長島巌副社長（56）が4月に社長に昇格する人事を固めた。池谷幹男社長（61）は代表権のある会長に就く。親会社の三菱UFJフィナンシャル・グループ（MUFG）と同時にトップ    ;E

 マネックスグループ（8698）は上場企業の経営者との提案と対話を通じて投資のリターンを追求する公募投資信託の運用に助言するため、投資顧問会社を設立したと発表した。カタリスト投資顧問株式会社（東京・港    ;E

 *ワシントン=河浪武史*米中両国は15日、貿易交渉を巡る「第1段階の合意」で正式署名し、貿易戦争は一時休戦に入る。合意内容は中国による米国製品の輸入拡大や、知的財産権の保護、金融市場の開放など7項目だ    ;C

 菅義偉官房長官は16日午前の記者会見で、新型コロナウイルスによる肺炎の患者が国内で初めて確認されたことを受け、関係省庁連絡会議を開いたと発表した。「厚生労働省を中心に検疫の着実な実施など引き続き万全    ;D

 三菱UFJフィナンシャル・グループ（FG）が1年ぶりの社長交代を固めた。4月に亀沢宏規副社長（58）が社長に昇格し、三毛兼承社長（63）は兼務している三菱UFJ銀行頭取職に専念する。亀沢氏は東大理学    ;E

 *モスクワ=小川知世*ウクライナをめぐるトランプ米大統領の不正疑惑をめぐり、ウクライナ内務省は16日、米国のマリー・ヨバノビッチ元駐ウクライナ大使に対して違法に監視が行われていた疑いがあるとして、刑    ;D

 *ロンドン=佐竹実*ウクライナ国際航空の旅客機がイランに撃墜されたことを受け、多くの犠牲者が出たカナダや英国など5カ国の外相らは16日、「イランは全責任があることを認識し、補償も含めた犠牲者家族らへ    ;D

 *北京=共同*中国湖北省武漢市当局は16日夜、新型コロナウイルスによる肺炎で男性（69）が15日に死亡したと発表した。死者は2人目。当局によると、男性は昨年12月31日に発症し、今月4日に病状が悪化    ;D

 *ロンドン=篠崎健太*英国のジョンソン首相は16日、イングランド銀行（中央銀行）のカーニー総裁を、第26回国連気候変動枠組み条約締約国会議（COP26）担当の首相顧問に任命した。英グラスゴーで11月    ;D

 ビジネス街の書店をめぐりながら、その時々のその街の売れ筋本をウオッチしていくシリーズ。今回は定点観測しているリブロ汐留シオサイト店だ。11月から年末にかけて出た話題のビジネス書が売れ筋上位に並び、年明けの店頭はにぎわいを見せている。そんな中…      author: {        @type: Organization        name: 日本経済新聞社・日経BP社      }     ;D

 *イスタンブール=木寺もも子*南アフリカ準備銀行（中銀）は16日、金融政策決定会合を開き、政策金利を65%から625%に引き下げると決めた。利下げは4会合ぶり。市場予想は据え置きだったが、202    ;E

 *NQNロンドン*16日のロンドン株式市場で、FTSE100種総合株価指数は4日ぶりに反落した。前日の終値に比べ3299ポイント安の760981で引けた。51銘柄が下落した。　午後にかけて下げ幅を    ;E

 *NQNロンドン*16日のフランクフルト株式市場で、ドイツ株式指数（DAX）は小幅に続落した。終値は前日と比べて287ポイント（002%）安の1342943だった。　前日に続き自動車株が売られ相    ;E

 相次ぐ芸能人の参入で、ユーチューバー業界の未来はどうなるのか。ユーチューバーのマネジメントを手掛ける「UUUM（ウーム）」所属でチャンネル登録者数国内トップの「はじめしゃちょー」さんに話を聞いた。*    ;E

 *ニューヨーク=宮本岳則*米金融大手ゴールドマン・サックスが15日発表した2019年10～12月期決算は、純利益が19億1700万ドル（約2100億円）となり、前年同期比で24%減った。減益決算は4    ;C

 マネックスグループは企業経営者との対話を通じて価値向上を目指す公募投資信託の運用を始める。松本大社長が直接、関わり、対話内容を運用報告書などで対外的に説明する。個人マネーを呼び込み、資産運用業を同社    ;E

 内閣府は17日の経済財政諮問会議で、国と地方の基礎的財政収支（PB）が2025年度に36兆円程度の赤字になるとの試算を示す。政府は25年度の黒字化を目指すが、世界経済の減速で足元の税収が減ることな    ;B

