を	O
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
に	O
飲んで	O
ください	O
５	I-OT
日間	O
です	O
そして	O
クラビット	O
錠	I-T
を	O
一	O
日	I-P
一	O
回	I-T
朝食	O
後	I-P
に	O
なって	O
ください	O
これ	O
も	O
いつか	O
間	O
出し	O
ます	O
体温	O
を	O
計り	O
ましょう	O
体温	O
は	O
３６	B-OT
．	I-O
８	B-P
°	O
咽頭	B-O
発赤	I-O
軽度	B-O
、	O
扁桃	B-O
発赤	I-O
なし	I-O
肥大	B-O
なし	I-O
急性	O
咽頭	B-O
炎	I-A
です	O
カロナール	O
を	O
出し	O
ます	O
ので	O
頭痛	O
の	O
時	O
に	O
飲んで	O
ください	O
１０	O
回	I-T
ぶん出	O
し	O
とき	O
ます	O
体温	O
３６	B-OT
．	I-O
３	I-OT
°	O
です	O
鼻汁	O
透明	B-O
、	O
眼球	B-7
結膜	I-7
充血	O
軽度	B-O
、	O
咽頭	B-O
発赤	I-O
は	O
なし	I-O
アレルギー	B-A
性	I-A
鼻炎	I-A
と	O
アレルギー	B-A
性	I-A
結膜炎	I-A
です	O
パタノール	O
点眼液	O
と	O
いう	O
目薬	O
を	O
出し	O
ます	O
ので	O
１	B-T
日	I-P
４	I-OT
回	I-T
両	O
目	O
に	O
さ	O
せて	O
ください	O
あと	O
アレグラ	O
錠	I-T
を	O
出し	O
ます	O
ので	O
１	B-T
日	I-P
２	I-O
回	I-T
朝	O
と	O
夕食	O
後	I-P
に	O
飲んで	O
ください	O
体温	O
は	O
３７	B-OT
．	I-O
３	I-OT
度	O
口	O
を	O
あけて	O
、	O
喉	O
を	O
み	O
ます	O
咽頭	B-O
発赤	I-O
あり	B-O
、	O
扁桃	B-O
肥大	B-O
なし	I-O
発赤	I-O
なし	I-O
病名	O
は	O
急性	O
上気	O
道	O
炎	I-A
な	O
ので	O
ムコダイン	O
と	O
トランサミン	O
錠	I-T
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
に	O
飲んで	O
ください	O
６	I-O
日間	O
出し	O
ます	O
体温	O
は	O
３７	B-OT
°	O
腹部	O
所見	I-O
、	O
腹壁	O
平坦	O
軟	O
か	O
腹部	O
に	O
圧痛	O
軽度	B-O
ウイルス	O
性	I-A
腸	O
炎	I-A
です	O
ビオフェルミン	O
錠剤	O
と	O
プリンペラン	O
錠	I-T
を	O
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食前	O
に	O
の	O
で	O
ください	O
それ	O
と	O
お腹	O
が	O
痛く	O
なった	O
時	O
に	O
ブスコパン	O
錠	I-T
を	O
出し	O
ます	O
ので	O
腹痛	O
の	O
時	O
に	O
飲んで	O
ください	O
身長	B-O
は	O
１７２	B-O
ＣＭ	O
体重	B-O
９０	B-O
ｋｇ	O
血圧	B-O
は	O
１２３	O
の	O
９２	B-O
胸部	B-O
聴診	O
、	O
肺	B-O
呼吸	B-O
音	I-O
正常	B-O
、	O
心音	B-白
雑音	B-O
なし	I-O
血液	O
検査	I-O
の	O
結果	O
は	O
正常	B-O
範囲	O
でした	O
高	O
血圧	B-O
症	I-A
と	O
高	O
コレステロール	O
血	B-O
症	I-A
です	O
けど	O
、	O
血圧	B-O
も	O
コレステロール	O
の	O
コントロール	O
も	O
良好です	O
引き続き	O
、	O
ザクラス	O
配合	O
錠	I-T
と	O
クレストール	O
錠	I-T
を	O
一	O
日	I-P
一	O
回	I-T
朝食	O
後	I-P
に	O
１	B-T
錠	I-T
ずつ	O
飲んで	O
ください	O
体温	O
３６	B-OT
．	I-O
９	I-P
度	O
咽頭	B-O
発赤	I-O
あり	B-O
、	O
扁桃	B-O
発赤	I-O
なし	I-O
肥大	B-O
なし	I-O
病名	O
は	O
急性	O
上気	O
道	O
炎	I-A
です	O
ムコダイン	O
錠	I-T
トランサミン	O
錠	I-T
メジコン	O
錠	I-T
を	O
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
に	O
３	I-OT
錠	I-T
飲んで	O
ください	O
６	I-O
日	I-P
文	O
を	O
出して	O
おき	O
ます	O
血圧	B-O
１３７	B-O
の	O
５９	B-O
、	O
脈拍	O
８２	B-O
胸部	B-O
所見	I-O
心音	B-白
雑音	B-O
なし	I-O
呼吸	B-O
音	I-O
清	B-O
固い	O
二	O
種	O
なし	I-O
病名	O
は	O
高	O
血圧	B-O
症	I-A
です	O
けども	O
血圧	B-O
は	O
良好です	O
ね	O
今	O
飲んで	O
る	O
お	O
薬	O
を	O
継続	O
して	O
飲んで	O
経過	O
を	O
見	O
ましょう	O
２	I-O
ヶ月	O
後	I-P
に	O
もう	O
一	O
度	O
検査	I-O
を	O
し	O
ましょう	O
そして	O
次回	B-P
２	I-O
週間	I-P
後	I-P
に	O
プラリア	O
を	O
打ち	O
ましょう	O
聴診器	O
当て	O
ます	O
心音	B-白
雑音	B-O
なし	I-O
呼吸	B-O
音	I-O
正常	B-O
高	O
血圧	B-O
症	I-A
は	O
変わら	O
ない	O
のです	O
けれども	O
、	O
肺炎	O
は	O
治り	O
ました	O
コレステロール	O
と	O
ザクラス	O
配合	O
錠	I-T
を	O
一	O
日	I-P
一	O
回	I-T
朝食	O
後	I-P
に	O
飲んで	O
ください	O
胸部	B-O
所見	I-O
、	O
心音	B-白
も	O
呼吸	B-O
音	I-O
も	O
問題	O
あり	B-O
ませ	O
ん	O
血圧	B-O
９３	B-O
の	O
５０	O
脈拍	O
５９	B-O
糖尿	O
病	O
です	O
が	O
、	O
本日	O
の	O
採血	O
結果	O
を	O
みる	O
限り	O
イライラ	O
は	O
低	O
血糖	O
が	O
原因	O
で	O
は	O
ない	O
と	O
考え	O
られ	O
ます	O
ツムラ	O
抑肝散	O
エキス	O
顆粒	O
を	O
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食前	O
に	O
飲んで	O
ください	O
血圧	B-O
測って	O
み	O
ます	O
ね	O
血圧	B-O
１１４	B-O
の	O
６１	B-O
、	O
脈拍	O
は	O
６５	B-O
胸	O
の	O
音	I-O
聞き	O
ます	O
よ	O
、	O
心臓	B-O
も	O
肺	B-O
の	O
呼吸	B-O
音	I-O
も	O
正常です	O
高	O
尿	B-O
酸血症	O
は	O
変わら	O
ず	O
な	O
ので	O
、	O
ミヤ	O
ＢＭ	O
錠	I-T
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
３	I-OT
錠	I-T
を	O
飲んで	O
ください	O
血圧	B-O
１５２	B-O
の	O
７９	B-O
脈拍	O
５６	O
、	O
整	O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
、	O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
頚部	O
リンパ	O
節	O
を	O
触知	O
し	O
ない	O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
腹部	O
所見	I-O
腹壁	O
軟	O
平坦	O
圧痛	O
は	O
なし	I-O
腸鳴	O
正常	B-O
範囲	O
四肢	O
浮腫	O
なし	I-O
高	O
血圧	B-O
症	I-A
と	O
診断	B-A
し	O
ます	O
レニベース	O
錠	I-T
を	O
１	B-T
日	I-P
寝る	O
前	O
に	O
飲んで	O
ください	O
家	O
で	O
血圧	B-O
を	O
測定	O
して	O
ノート	O
に	O
記録	O
して	O
ください	O
血圧	B-O
１３０	B-O
の	O
７７	B-O
脈拍	O
９０	B-O
胸部	B-O
聴診	O
心音	B-白
雑音	B-O
なし	I-O
肺	B-O
呼吸	B-O
音	I-O
清	B-O
尿	B-O
検査	I-O
の	O
結果	O
を	O
説明	O
特に	O
問題	O
なし	I-O
高	O
コレステロール	O
血	B-O
症	I-A
に	O
関して	O
は	O
経過	O
は	O
良好です	O
本日	O
の	O
血液	O
検査	I-O
の	O
結果	O
を	O
次回	B-P
２	I-O
週間	I-P
後	I-P
の	O
来院	O
時	O
に	O
説明	O
を	O
し	O
ます	O
クレストール	O
錠	I-T
と	O
アムロジピン	O
錠	I-T
を	O
継続	O
して	O
飲んで	O
ください	O
血圧	B-O
１４７	B-O
の	O
７５	B-O
、	O
脈拍	O
１１２	B-O
、	O
整	O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
頚部	O
リンパ	O
節	O
を	O
触知	O
し	O
ない	O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
あり	B-O
四肢	O
浮腫	O
あり	B-O
、	O
僅か	O
不眠	O
症	I-A
な	O
ので	O
マイスリー	O
を	O
試して	O
みる	O
マイスリー	O
錠	I-T
を	O
睡眠	O
前	O
に	O
飲んで	O
ください	O
体温	O
３６	B-OT
．	I-O
４	I-OT
℃	I-OT
腹部	O
所見	I-O
腸	O
蠕動	O
低下	O
、	O
腹部	O
正中	O
に	O
自発	O
痛	O
圧痛	O
あり	B-O
、	O
反跳痛	O
なし	I-O
ウイルス	O
性	I-A
胃腸	O
炎症	O
な	O
ので	O
、	O
症状	O
が	O
落ち着く	O
まで	O
は	O
絶食	O
を	O
し	O
ましょう	O
ミヤ	O
ＢＭ	O
錠	I-T
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
７	I-OT
日	I-P
分	I-T
、	O
カロ	O
ナール	O
錠	I-T
持た	O
し	O
ます	O
痛み	O
が	O
ある	O
時	O
に	O
飲んで	O
ください	O
身長	B-O
１５９	B-O
ｃｍ	I-O
、	O
体重	B-O
５５	O
．	I-O
６	I-O
胸部	B-O
聴診	O
心	B-O
雑音	B-O
なし	I-O
、	O
呼吸	B-O
音	I-O
清	B-O
下腿	O
浮腫	O
なし	I-O
血液	O
検査	I-O
：	O
ＴＧ	O
１５４	O
ＬＤＬＣ	O
１４３	O
便	O
潜血	O
陰性	O
高	O
コレステロール	O
症	I-A
な	O
ので	O
、	O
クレストール	O
を	O
継続	O
処方	O
脂質	O
が	O
高い	O
ため	O
、	O
食	O
生活	O
を	O
見直して	O
いただく	O
体温	O
３６	B-OT
．	I-O
６	I-O
℃	I-OT
胸部	B-O
所見	I-O
呼吸	B-O
音	I-O
正常	B-O
胸部	B-O
Ｘ	O
線	O
実施	O
胸部	B-O
Ｘ	O
線	O
の	O
結果	O
は	O
明らかな	O
肺炎	O
像	O
は	O
確認	O
でき	O
ず	O
気管支炎	O
と	O
診断	B-A
し	O
ます	O
メジコン	O
錠	I-T
と	O
ムコダイン	O
錠	I-T
を	O
処方	O
し	O
ます	O
メジコン	O
錠	I-T
は	O
１	B-T
日	I-P
４	I-OT
回	I-T
毎	I-T
食後	I-T
と	O
睡眠	O
前	O
に	O
飲んで	O
ください	O
ムコダイン	O
錠	I-T
は	O
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
に	O
飲んで	O
ください	O
共に	O
１４	O
日	I-P
分	I-T
処方	O
し	O
ます	O
血圧	B-O
１１８	B-O
の	O
６２	B-O
脈拍	O
５１	B-O
腹部	O
所見	I-O
自発	O
痛	O
圧痛	O
なし	I-O
活気	O
あり	B-O
胃炎	O
の	O
ため	O
食事	O
の	O
回数	O
を	O
増やして	O
経過	O
観察	O
レバミピド	O
錠	I-T
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
１４	O
日間	O
処方	O
し	O
ます	O
胸部	B-O
所見	I-O
心	B-O
雑音	B-O
なし	I-O
、	O
呼吸	B-O
音清	O
、	O
下腿	O
浮腫	O
なし	I-O
不眠	O
症	I-A
著	O
変	O
なし	I-O
処方	O
継続	O
血圧	B-O
１０９	B-O
の	O
９０	B-O
脈拍	O
７５	B-O
、	O
不整	O
聴診	O
心	B-O
雑音	B-O
なし	I-O
、	O
呼吸	B-O
音	I-O
清	B-O
下腿	O
浮腫	O
なし	I-O
便	O
潜血	O
１	B-T
／	O
２	I-O
陽性	O
高	O
血圧	B-O
症	I-A
、	O
心房細動	O
、	O
高	O
尿	B-O
酸血症	O
です	O
血圧	B-O
安定	O
便	O
潜血	O
１	B-T
／	O
２	I-O
陽性の	O
ため	O
内視鏡	O
検査	I-O
を	O
すすめ	O
１	B-T
ヶ月	O
後	I-P
内視鏡	O
検査	I-O
を	O
行う	O
身長	B-O
１５８	B-O
ｃｍ	I-O
血圧	B-O
１４８	B-O
の	O
６８	B-O
脈拍	O
７６	B-O
胸部	B-O
所見	I-O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
四肢	O
浮腫	O
なし	I-O
皮膚	O
が	O
正常	B-O
、	O
圧痛	O
なし	I-O
高	O
血圧	B-O
症	I-A
な	O
ので	O
、	O
バイアスピリン	O
錠	I-T
を	O
処方	O
し	O
ます	O
来月	O
に	O
血液	O
検査	I-O
を	O
し	O
ましょう	O
体温	O
３６	B-OT
．	I-O
９	I-P
℃	I-OT
血圧	B-O
１３４	B-O
の	O
９０	B-O
脈拍	O
６７	B-O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
頚部	O
リンパ	O
節	O
を	O
触知	O
し	O
ない	O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
四肢	O
浮腫	O
なし	I-O
高	O
血圧	B-O
症	I-A
で	O
中性	O
脂肪	O
が	O
高い	O
が	O
食	O
生活	O
の	O
見直し	O
を	O
頑張る	O
と	O
の	O
こと	O
で	O
、	O
降圧薬	O
の	O
オルメテック	O
は	O
継続	O
体温	O
３７	B-OT
．	I-O
４	I-OT
℃	I-OT
、	O
咽頭	B-O
発赤	I-O
なし	I-O
、	O
扁桃腺	B-O
腫大	O
なし	I-O
、	O
頚部	O
硬直	O
なし	I-O
、	O
意識	O
クリア	O
胸部	B-O
所見	I-O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
腹部	O
所見	I-O
腹壁	O
平坦	O
、	O
軟	O
、	O
圧痛	O
なし	I-O
、	O
腸	O
鳴	O
正常	B-O
四肢	O
の	O
反射	O
は	O
正常	B-O
範囲	O
髄膜炎	O
や	O
他	O
の	O
疾患	O
の	O
否定	O
が	O
でき	O
ず	O
、	O
本人	O
の	O
希望	O
も	O
ある	O
ため	O
医療	O
センター	O
へ	O
の	O
紹介	O
状	O
を	O
作成	O
し	O
受診	O
して	O
もらう	O
胸部	B-O
所見	I-O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
脈拍	O
整	O
腹部	O
所見	I-O
服	O
壁	O
平坦	O
、	O
軟	O
心窩	O
部	O
に	O
軽度	B-O
圧痛	O
あり	B-O
、	O
反跳痛	O
は	O
なし	I-O
、	O
腸鳴	O
正常	B-O
範囲	O
、	O
腹部	O
膨満	O
なし	I-O
逆流	O
性	I-A
食道	O
炎	I-A
です	O
ミヤ	O
ＢＭ	O
錠	I-T
と	O
ガスター	O
錠	I-T
を	O
処方	O
し	O
ます	O
ミヤ	O
ＢＭ	O
錠	I-T
は	O
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
に	O
、	O
ガスター	O
錠	I-T
は	O
１	B-T
日	I-P
２	I-O
回	I-T
朝	O
と	O
夕食	O
後	I-P
に	O
飲んで	O
ください	O
両方	O
と	O
も	O
７	I-OT
日	I-P
分	I-T
処方	O
し	O
ます	O
身長	B-O
１５０	B-O
、	O
体重	B-O
４９	O
．	I-O
５	I-OT
、	O
血圧	B-O
１２８	B-O
の	O
６３	B-O
脈拍	O
７８	O
尿	B-O
比重	O
１	B-T
．	I-O
０２５	O
胸部	B-O
聴診	O
肺	B-O
喘鳴	O
あり	B-O
心臓	B-O
雑音	B-O
なし	I-O
糖尿	O
病	O
が	O
悪化	O
身長	B-O
１７２	B-O
、	O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
胸部	B-O
聴診	O
、	O
肺	B-O
正常	B-O
、	O
心音	B-白
雑音	B-O
なし	I-O
左	O
下肢	O
に	O
静脈瘤	O
あり	B-O
高	O
血圧	B-O
症	I-A
の	O
疑い	O
が	O
あり	B-O
、	O
本日	O
は	O
血液	O
検査	I-O
を	O
実施	O
次回	B-P
２	I-O
週間	I-P
後	I-P
に	O
検査	I-O
結果	O
を	O
確認	O
し	O
ましょう	O
血圧	B-O
１１５	B-O
の	O
７２	B-O
脈拍	O
７１	O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
脂質	O
異常	O
症	I-A
の	O
疑い	O
が	O
ある	O
ので	O
血液	O
検査	I-O
を	O
実施	O
血液	O
検査	I-O
の	O
結果	O
で	O
脂質	O
異常	O
の	O
改善	O
が	O
なければ	O
、	O
クレストール	O
を	O
処方	O
し	O
ます	O
体温	O
３７	B-OT
℃	I-OT
血圧	B-O
１２１	O
の	O
６９	O
脈拍	O
８５	B-O
ｓｐｏ	O
２９８	O
％	O
室	B-O
内	I-O
空気	I-O
単なる	O
食欲	B-/
不振な	O
ので	O
、	O
今日	O
は	O
点滴	O
を	O
打って	O
おき	O
ましょう	O
血圧	B-O
１３０	B-O
の	O
８６	B-O
脈拍	O
８２	B-O
聴診	O
心臓	B-O
音	I-O
収縮	I-A
期	I-A
雑音	B-O
あり	B-O
、	O
肺	B-O
呼吸	B-O
音	I-O
清	B-O
高	O
コレステロール	O
血	B-O
症	I-A
は	O
著	O
変	O
なし	I-O
お	O
薬	O
を	O
前回	O
と	O
一緒	O
体温	O
３６	B-OT
℃	I-OT
活気	O
あり	B-O
、	O
左	O
から	O
正中	O
に	O
かけて	O
自発	O
痛	O
と	O
圧痛	O
が	O
ある	O
逆流	O
性	I-A
食道	O
炎	I-A
の	O
疑い	O
が	O
あり	B-O
ます	O
．	I-O
体温	O
３７	B-OT
．	I-O
５	I-OT
℃	I-OT
、	O
血圧	B-O
１０８	B-O
の	O
８１	O
、	O
脈拍	O
１３６	B-7
腹部	O
所見	I-O
、	O
腹壁	O
平坦	O
軟	O
、	O
胸部	B-O
聴診	O
心音	B-白
雑音	B-O
なし	I-O
頻脈	O
あり	B-O
、	O
呼吸	B-O
音	I-O
正常	B-O
熱中	O
症	I-A
の	O
疑い	O
が	O
あり	B-O
ます	O
脱水	O
症	I-A
も	O
あり	B-O
ます	O
今日	O
は	O
点滴	O
を	O
打って	O
様子	O
を	O
見	O
ましょう	O
今日	O
は	O
どう	O
し	O
ました	O
か	O
昨日	O
の	O
夜	O
から	O
３９	B-OT
°	O
の	O
熱	O
が	O
出た	O
んです	O
ね	O
喉	O
が	O
痛くて	O
今朝	O
は	O
ご飯	O
も	O
食べ	O
られ	O
なかった	O
わけです	O
ね	O
咳	O
や	O
痰	O
は	O
出	O
ます	O
か	O
出	O
ませ	O
ん	O
ね	O
頭痛	O
吐き気	O
お腹	O
の	O
痛み	O
は	O
どう	O
です	O
か	O
あり	B-O
ませ	O
ん	O
ね	O
体温	O
を	O
測って	O
み	O
ましょう	O
３９	B-OT
．	I-O
２	I-O
°	O
です	O
今度	O
は	O
血圧	B-O
を	O
測り	O
ます	O
１３２	B-O
の	O
８５	B-O
です	O
喉	O
を	O
見せて	O
ください	O
咽頭	B-O
発赤	I-O
軽度	B-O
扁桃	B-O
肥大	B-O
軽度	B-O
白	O
苔	O
なし	I-O
聴診	O
し	O
ます	O
肺	B-O
の	O
呼吸	B-O
音	I-O
も	O
心音	B-白
も	O
正常です	O
病名	O
は	O
急性	O
扁桃	B-O
炎	I-A
です	O
処方	O
は	O
抗菌	O
薬	O
を	O
出し	O
ます	O
ので	O
１	B-T
日	I-P
２	I-O
回	I-T
朝	O
と	O
夕食	O
後	I-P
に	O
飲んで	O
ください	O
血圧	B-O
１３２	B-O
の	O
８５	B-O
脈拍	O
８７	B-O
体温	O
３９	B-OT
．	I-O
２	I-O
度	O
です	O
咽頭	B-O
発赤	I-O
軽度	B-O
、	O
扁桃	B-O
肥大	B-O
軽度	B-O
、	O
白	O
苔	O
なし	I-O
胸部	B-O
聴診	O
、	O
肺	B-O
呼吸	B-O
音	I-O
正常	B-O
心音	B-白
正常です	O
急性	O
扁桃	B-O
炎	I-A
です	O
ので	O
、	O
ＰＬ	O
を	O
出し	O
ます	O
１	B-T
日	I-P
３	I-OT
回	I-T
毎	I-T
食後	I-T
に	O
飲んで	O
ください	O
体温	O
３６	B-OT
．	I-O
９	I-P
℃	I-OT
胸部	B-O
所見	I-O
肺	B-O
呼吸	B-O
音清	O
、	O
心臓	B-O
雑音	B-O
なし	I-O
腹部	O
所見	I-O
平坦	O
、	O
軟	O
、	O
圧痛	O
軽度	B-O
、	O
反跳痛	O
なし	I-O
腸鳴	O
やや	O
低下	O
四肢	O
浮腫	O
なし	I-O
胃	O
潰瘍	O
と	O
思わ	O
れ	O
ます	O
処方	O
継続	O
で	O
経過	O
観察	O
と	O
し	O
ましょう	O
身長	B-O
１６０	B-O
．	I-O
４	I-OT
ｃｍ	I-O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
あり	B-O
大	O
動脈	O
弁	O
周囲	O
、	O
拡張	O
期	I-A
ランブル	O
脈拍	O
腹部	O
所見	I-O
腹壁	O
軟	O
平坦	O
圧痛	O
なし	I-O
腸鳴	O
正常	B-O
範囲	O
四肢	O
浮腫	O
なし	I-O
心電図	O
上室	O
性	I-A
期	I-A
外	I-A
収縮	I-A
心房	O
期	I-A
外	I-A
収縮	I-A
の	O
疑い	O
が	O
あり	B-O
特に	O
問題	O
が	O
ない	O
と	O
思わ	O
れる	O
が	O
、	O
エコー	O
を	O
実施	O
問題	O
なし	I-O
経過	O
観察	O
と	O
する	O
身長	B-O
１６７	B-O
ｃｍ	I-O
血圧	B-O
１１８	B-O
の	O
８２	B-O
脈拍	O
８７	B-O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
尿酸	O
５	I-OT
．	I-O
４	I-OT
悪玉	O
コレステロール	O
１４４	O
血液	O
検査	I-O
の	O
結果	O
は	O
異常	O
が	O
あり	B-O
ませ	O
ん	O
でした	O
身長	B-O
１６７	B-O
ｃｍ	I-O
血圧	B-O
１０８	B-O
の	O
７８	O
脈拍	O
７８	O
整	O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
四肢	O
浮腫	O
なし	I-O
心電図	O
不全	O
右脚	O
ブロック	O
今日	O
は	O
血液	O
検査	I-O
のみ	O
次回	B-P
は	O
三	O
日	I-P
後	I-P
に	O
検査	I-O
結果	O
の	O
説明	O
血圧	B-O
１０８	B-O
の	O
６５	B-O
脈拍	O
８３	B-O
体温	O
３６	B-OT
．	I-O
７	I-OT
℃	I-OT
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
、	O
眼瞼	O
結膜	I-7
貧血	O
あり	B-O
頚部	O
リンパ	O
節	O
異常	O
なし	I-O
咽頭	B-O
異常	O
なし	I-O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
、	O
心臓	B-O
雑音	B-O
なし	I-O
腹部	O
所見	I-O
圧痛	O
は	O
なし	I-O
、	O
腸鳴	O
正常	B-O
範囲	O
四肢	O
浮腫	O
なし	I-O
右	O
足	O
小指	O
外側	O
に	O
表皮	O
剥離	O
脳	O
腫瘍	O
の	O
疑い	O
が	O
あり	B-O
ます	O
今	O
飲んで	O
る	O
お	O
薬	O
を	O
継続	O
して	O
様子	O
を	O
見	O
ましょう	O
次回	B-P
は	O
７	I-OT
月	I-P
４	I-OT
日	I-P
往診	B-P
に	O
き	O
ます	O
体温	O
３７	B-OT
℃	I-OT
血圧	B-O
１０５	O
の	O
５７	O
脈拍	O
７９	B-O
不整	O
ＳＰＯ	B-O
２	I-O
９９	O
％	O
室	B-O
内	I-O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
眼瞼	O
結膜	I-7
貧血	O
あり	B-O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
あり	B-O
腹部	O
所見	I-O
腹壁	O
軟	O
平坦	O
圧痛	O
は	O
なし	I-O
腸鳴	O
正常	B-O
範囲	O
四肢	O
両	O
下肢	O
浮腫	O
改善	O
膝	O
の	O
疼痛	O
あり	B-O
リウマチ	O
性	I-A
多発	O
筋	O
痛	O
症	I-A
です	O
処方	O
継続	O
で	O
クレストール	O
を	O
追加	O
１	B-T
日	I-P
１	B-T
回	I-T
朝食	O
後	I-P
２８	O
日	I-P
分	I-T
次回	B-P
訪問	O
予定	O
７	I-OT
月	I-P
１２	O
日	I-P
体温	O
３６	B-OT
．	I-O
８	B-P
℃	I-OT
血圧	B-O
１３３	O
の	O
７５	B-O
脈拍	O
７３	O
整	O
ＳｐＯ	O
２	I-O
９９	O
％	O
（	O
室	B-O
内	I-O
空気	I-O
）	O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
、	O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
頚部	O
リンパ	O
節	O
異常	O
なし	I-O
咽頭	B-O
異常	O
なし	I-O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
なし	I-O
腹部	O
所見	I-O
圧痛	O
は	O
なし	I-O
、	O
腸鳴	O
正常	B-O
範囲	O
四肢	O
浮腫	O
なし	I-O
頸部	O
硬直	O
なし	I-O
糖尿	O
病	O
と	O
高	O
血圧	B-O
症	I-A
、	O
脳	O
梗塞	O
後遺症	O
全身	O
状態	O
に	O
著変	O
は	O
み	O
られ	O
ない	O
食事	O
・	O
浮腫	O
・	O
排便	O
状態	O
も	O
安定	O
して	O
いる	O
糖尿	O
病	O
に	O
メトグルコ	O
５００	O
㎎	O
／	O
日	I-P
、	O
甲状腺	O
機能	O
低下	O
に	O
チラージン	O
を	O
追加	O
して	O
いる	O
が	O
副	O
作用	O
を	O
疑う	O
症状	O
は	O
み	O
られ	O
ない	O
処方	O
継続	O
次回	B-P
２	I-O
週間	I-P
後	I-P
に	O
往診	B-P
体温	O
３７	B-OT
．	I-O
１	B-T
℃	I-OT
腹部	O
所見	I-O
心窩	O
部	O
－	I-O
正中	O
に	O
自発	O
痛	O
圧痛	O
あり	B-O
、	O
反跳痛	O
なし	I-O
片	O
頭痛	O
、	O
胃炎	O
疑い	O
が	O
あり	B-O
、	O
胃薬	O
で	O
経過	O
観察	O
血圧	B-O
１１３	B-O
の	O
７２	B-O
脈拍	O
８９	B-O
整	O
ＳＰＯ	B-O
２	I-O
、	O
９８	B-O
％	O
室	B-O
内	I-O
眼球	B-7
結膜	I-7
黄疸	B-7
なし	I-O
眼瞼	O
結膜	I-7
貧血	O
なし	I-O
胸部	B-O
聴診	O
肺	B-O
呼吸	B-O
音清	O
心臓	B-O
雑音	B-O
あり	B-O
腹部	O
所見	I-O
腹壁	O
軟	O
平坦	O
圧痛	O
は	O
なし	I-O
腸鳴	O
正常	B-O
範囲	O
四肢	O
浮腫	O
なし	I-O
心電図	O
検査	I-O
：	O
左	O
脚	O
ブロック	O
アルツハイマー	O
型	O
認知	O
症	I-A
、	O
陳旧	O
性	I-A
脳	O
梗塞	O
左	O
脚	O
ブロック	O
であり	O
、	O
背景	O
に	O
心筋	O
梗塞	O
や	O
心筋	O
炎	I-A
など	O
の	O
疾患	O
が	O
隠れて	O
いる	O
可能	O
性	I-A
